StateCode,Division,YearMonth,Year,Month,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
4,3,2004-10,2004,10,3.24,44.6,1.17,-1.88,3.52,-0.42,0,632,1.62,1.26,1.2,0.47,-0.14,-0.16,-0.17,31.9,57.3
4,3,2004-11,2004,11,2.14,34.7,1.16,-1.58,0.33,-0.01,0,909,0.19,1.02,0.84,0.54,-0.6,-0.09,-0.3,23.8,45.5
4,3,2004-12,2004,12,3.23,31.7,1.13,-1.32,0.28,0.31,0,1032,0.28,0.17,0.71,0.56,0.06,-0.41,-0.63,21.2,42.2
4,3,2005-1,2005,1,3.71,28,1.39,-0.82,1.12,1.12,0,1147,0.38,0.32,0.23,0.55,0.34,-0.09,-0.34,18.7,37.2
4,3,2005-2,2005,2,1.74,32,0.95,-1.03,-0.88,0.52,0,924,-0.45,-0.08,-0.02,0.24,0.11,-0.5,-0.23,22.3,41.6
4,3,2005-3,2005,3,3.04,37.4,1.07,-0.71,0.63,0.93,0,856,0.5,-0.08,0.06,0.39,0.3,-0.02,-0.15,25.3,49.5
4,3,2005-4,2005,4,1.58,39.9,1.07,1.07,0.34,1.07,0,753,0.27,0.46,-0.07,0.06,0.33,0.18,-0.35,27.5,52.2
4,3,2005-5,2005,5,2.89,49.1,1.89,1.89,2.79,1.89,0,493,1.58,1.19,0.95,0.37,0.56,0.46,-0.13,37.2,61
4,3,2005-6,2005,6,1.18,53,2.16,2.16,1.38,2.16,0,360,0.73,1.58,1.27,0.45,0.66,0.59,0,38.6,67.5
4,3,2005-7,2005,7,0.1,68.5,2.55,2.55,1.84,2.55,134,25,-0.91,0.34,1.34,0.44,0.34,0.57,-0.06,51.4,85.6
4,3,2005-8,2005,8,0.21,65.1,2.16,2.16,-0.37,1.94,73,70,-0.16,-0.79,0.09,0.86,0.36,0.55,-0.14,47.8,82.4
4,3,2005-9,2005,9,0.4,54,1.8,1.8,-0.4,1.35,0,330,-0.01,-0.27,-0.66,0.84,0.34,0.57,-0.13,37.4,70.5
4,3,2005-10,2005,10,0.7,47.7,1.28,1.28,-1.02,0.35,0,536,-0.37,-0.51,-0.62,0.5,0.19,0.19,-0.07,33.2,62.1
4,3,2005-11,2005,11,1.94,38.8,0.85,0.85,-0.87,-0.43,0,786,0.06,-0.27,-0.36,-0.38,0.43,0.15,-0.02,26.9,50.8
4,3,2005-12,2005,12,8.72,32.8,2.49,2.49,5.19,2.49,0,998,1.9,1.57,1.38,1.24,1.53,1.02,0.42,24.4,41.3
4,3,2006-1,2006,1,3.98,30.7,2.71,2.71,1.41,2.71,0,1063,0.47,1.42,1.29,1.12,1.34,1.12,0.68,21.4,40
4,3,2006-2,2006,2,2.97,32.2,2.58,2.58,0.46,2.58,0,918,0.22,0.34,1.29,1.05,1.03,1.26,0.52,19.4,44.9
4,3,2006-3,2006,3,3.76,30.1,3.12,3.12,2.4,3.12,0,1082,0.83,0.57,0.55,1.16,1.08,1.31,0.85,20.5,39.7
4,3,2006-4,2006,4,3.78,41,4,4,3.61,4,0,720,1.88,1.43,1.1,1.49,1.36,1.53,1.17,30.2,51.8
4,3,2006-5,2006,5,0.85,51.7,-0.32,3.26,-0.97,2.83,0,417,-0.43,1.27,1.21,1.52,1.32,1.32,1.16,37.4,66.1
4,3,2006-6,2006,6,0.22,61,-0.84,2.38,-1.65,1.26,34,154,-0.88,-0.96,0.84,0.71,1.23,1.16,1.14,45.3,76.7
4,3,2006-7,2006,7,0.21,68,-1.44,1.45,-2.06,-0.45,123,30,-0.31,-1.05,-1.1,0.75,1.29,1.17,1.15,51.2,84.6
4,3,2006-8,2006,8,0.08,62.8,-1.85,0.74,-1.67,-1.65,41,109,-0.81,-0.86,-1.29,0.83,1.34,1.14,1.12,45.3,80.2
4,3,2006-9,2006,9,0.05,57,-2.2,-2.2,-1.63,-2.2,7,247,-1.37,-1.61,-1.51,0.26,0.54,1.08,1.1,39.9,74
4,3,2006-10,2006,10,0.67,45.8,-2.29,-2.29,-0.93,-2.29,0,595,-0.41,-0.95,-1.19,-1.63,0.38,1.08,0.84,30.9,60.6
4,3,2006-11,2006,11,1.74,37.4,-2.39,-2.39,-1.03,-2.39,0,828,-0.07,-0.41,-0.73,-1.35,0.24,1.09,0.8,26.1,48.6
4,3,2006-12,2006,12,1.5,30.5,-2.77,-2.77,-1.87,-2.77,0,1070,-0.6,-0.61,-0.79,-1.21,-0.59,0.01,0.67,19.4,41.6
4,3,2007-1,2007,1,0.72,27,-3.58,-3.58,-3.29,-3.58,0,1178,-1.36,-1.32,-1.18,-1.66,-1.88,-0.71,0.29,13.8,40.2
4,3,2007-2,2007,2,3.66,33.2,-3.3,-3.3,-0.27,-3.3,0,890,0.52,-0.44,-0.77,-1.09,-1.33,-0.53,0.5,22.7,43.7
4,3,2007-3,2007,3,0.75,41.5,-3.96,-3.96,-2.97,-3.96,0,729,-1.36,-0.23,-0.94,-1.27,-1.58,-1.14,0.23,27.2,55.8
4,3,2007-4,2007,4,1.43,43.1,-3.68,-3.68,-0.4,-3.68,0,657,0.12,-0.93,-0.26,-1.1,-1.43,-1.68,0.21,29.7,56.5
4,3,2007-5,2007,5,0.33,52.2,-3.97,-3.97,-1.99,-3.97,0,402,-1.36,-0.8,-1.66,-1.39,-1.58,-1.83,-0.07,36.4,67.9
4,3,2007-6,2007,6,0.32,58.9,-4.21,-4.21,-1.96,-4.21,19,202,-0.63,-1.51,-1.06,-1.3,-1.5,-1.83,-0.16,42.1,75.8
4,3,2007-7,2007,7,0.16,68,-4.56,-4.56,-2.35,-4.56,123,30,-0.55,-0.94,-1.78,-0.86,-1.48,-1.82,-0.15,50.6,85.3
4,3,2007-8,2007,8,0.33,65.2,-4.51,-4.51,-1.26,-4.51,75,69,0.23,-0.26,-0.79,-2.09,-1.57,-1.74,-0.12,48.1,82.3
4,3,2007-9,2007,9,0.6,54.5,-4.11,-4.11,-0.18,-4.11,0,315,0.37,0.24,-0.07,-1.05,-1.35,-1.52,-0.09,38.6,70.3
4,3,2007-10,2007,10,1.22,44.8,-3.65,-3.65,0.1,-3.55,0,626,0.21,0.17,0.12,-1.04,-0.74,-1.37,-0.04,31.4,58.1
4,3,2007-11,2007,11,0.5,39.5,-4.18,-4.18,-2.71,-4.18,0,765,-1.27,-0.9,-0.83,-1.23,-2.02,-1.75,-0.2,26.2,52.8
4,3,2007-12,2007,12,2.08,27.6,-4.25,-4.25,-1.5,-4.25,0,1159,-0.26,-0.89,-0.83,-0.93,-1.39,-1.78,-1.17,17.6,37.6
4,3,2008-1,2008,1,5.37,25.8,-3.26,-3.26,1.64,-2.58,0,1215,0.87,0.44,-0.03,-0.04,-0.44,-0.67,-0.96,16.5,35.2
4,3,2008-2,2008,2,2.58,31.2,-2.91,-2.91,0.05,-2.16,0,946,0.03,0.59,0.27,-0.14,-0.31,-0.86,-0.92,19.1,43.3
4,3,2008-3,2008,3,0.76,35.6,-3.31,-3.31,-2.1,-3.29,0,911,-1.34,-0.73,0.12,-0.47,-0.52,-0.82,-1.33,23,48.2
4,3,2008-4,2008,4,0.36,40.1,-3.5,-3.5,-1.59,-3.5,0,747,-1.62,-2.76,-1.2,-0.67,-0.67,-1,-1.76,26.2,54.1
4,3,2008-5,2008,5,1.4,49.2,-3.1,-3.1,0.1,-3.01,0,490,0.26,-0.8,-1.65,-0.32,-0.64,-0.8,-1.74,35.6,62.6
4,3,2008-6,2008,6,0.05,57.8,-3.33,-3.33,-1.63,-3.33,13,229,-1.42,-0.53,-1.3,-0.33,-0.77,-0.83,-1.8,41,74.6
4,3,2008-7,2008,7,0.08,66.4,-3.6,-3.6,-1.85,-3.6,93,49,-1.06,-2.03,-0.8,-1.6,-0.85,-0.84,-1.87,49,83.8
4,3,2008-8,2008,8,0.05,65.9,-3.82,-3.82,-1.75,-3.82,86,59,-1.04,-1.72,-1.99,-3.09,-0.59,-0.89,-1.93,48.7,83.1
4,3,2008-9,2008,9,0.04,58.8,-4.02,-4.02,-1.78,-4.02,12,198,-1.47,-1.84,-2.19,-2.26,-0.59,-0.98,-1.9,41.2,76.4
4,3,2008-10,2008,10,0.76,47.6,-3.93,-3.93,-0.98,-3.93,0,539,-0.29,-0.85,-1.13,-1.43,-2.07,-1.08,-1.79,32.4,62.7
4,3,2008-11,2008,11,2.05,40.6,-3.85,-3.85,-0.99,-3.85,0,732,0.13,-0.17,-0.47,-1.3,-2.08,-0.8,-1.8,28.7,52.5
4,3,2008-12,2008,12,2.22,28.9,-3.84,-3.84,-1.16,-3.84,0,1119,-0.18,-0.21,-0.37,-0.8,-1.37,-0.81,-1.82,17.1,40.6
4,3,2009-1,2009,1,1.45,32.8,-4.24,-4.24,-2.39,-4.24,0,998,-0.66,-0.64,-0.62,-1,-1.2,-1.75,-1.61,20.5,45.1
4,3,2009-2,2009,2,2.1,32.1,-4.25,-4.25,-1.33,-4.25,0,921,-0.23,-0.76,-0.8,-1.01,-1.35,-1.91,-1.72,22,42.2
4,3,2009-3,2009,3,2.96,34.8,0.3,-3.51,0.91,-3.1,0,936,0.46,0.02,-0.47,-0.68,-0.95,-1.31,-1.42,22.4,47.2
4,3,2009-4,2009,4,0.88,40.8,-0.29,-3.44,-0.88,-3.31,0,726,-0.57,0.12,-0.22,-0.67,-0.95,-1.13,-1.47,27.2,54.4
4,3,2009-5,2009,5,1.5,53.7,-0.31,-3.14,-0.16,-3.01,7,358,0.37,-0.21,0.18,-0.65,-0.84,-1.14,-1.35,39,68.5
4,3,2009-6,2009,6,1.52,55.4,0.41,-2.4,1.24,-1.74,6,294,1.1,0.85,0.27,-0.35,-0.55,-0.79,-1.19,41.7,69.1
4,3,2009-7,2009,7,0.13,66.4,0,-2.15,0,-1.45,93,49,-0.71,0.75,0.65,0.03,-0.5,-0.77,-1.22,49.3,83.5
4,3,2009-8,2009,8,0.32,63.3,-0.11,-2.04,-0.32,-1.42,47,100,0.2,-0.36,0.6,0.33,-0.51,-0.7,-1.23,46.5,80.1
4,3,2009-9,2009,9,0.05,60.8,-0.64,-2.38,-1.64,-2.29,24,150,-1.37,-0.77,-1.09,-0.19,-0.53,-0.68,-1.3,43.7,77.9
4,3,2009-10,2009,10,2.47,44.5,0.75,-1.38,2.26,-0.29,0,636,1.17,0.7,0.62,0.79,0.22,-0.36,-1.08,30.9,58
4,3,2009-11,2009,11,1.06,37.7,-0.48,-1.72,-1.45,-1.2,0,819,-0.63,0.21,-0.05,0.13,0.1,-0.58,-1.01,25,50.5
4,3,2009-12,2009,12,2.83,25.8,-0.59,-1.7,-0.47,-1.32,0,1215,0.11,-0.35,0.07,-0.19,-0.08,-0.48,-1,14.9,36.7
4,3,2010-1,2010,1,3.55,32,-0.43,-1.42,0.31,-0.87,0,1023,0.33,0.19,-0.16,0,0.13,-0.15,-1.24,23.6,40.5
4,3,2010-2,2010,2,2.25,33.9,-0.56,-1.45,-0.53,-1.04,0,871,-0.14,0.02,-0.04,-0.17,-0.09,-0.09,-1.19,23.8,44
4,3,2010-3,2010,3,1.99,35.4,-0.65,-1.45,-0.45,-1.13,0,918,-0.11,-0.3,-0.11,-0.14,-0.3,-0.24,-1.05,23,47.8
4,3,2010-4,2010,4,2.71,37.5,0.81,0.81,2.44,0.81,0,825,1.21,0.49,0.12,-0.13,0,0.1,-0.73,25.1,49.8
4,3,2010-5,2010,5,1.3,42.7,1.01,1.01,0.84,1.01,0,691,0.15,0.93,0.44,0.09,-0.01,0.05,-0.76,29.8,55.6
4,3,2010-6,2010,6,0.3,56.6,-0.16,0.74,-0.49,0.27,9,261,-0.67,-0.37,0.52,0.04,-0.01,-0.14,-0.72,42.3,71
4,3,2010-7,2010,7,0.32,66.2,-0.02,0.79,0.37,0.5,89,52,0.1,-0.65,-0.39,-0.04,-0.22,-0.11,-0.69,49,83.3
4,3,2010-8,2010,8,0.27,62.2,-0.1,0.63,-0.26,0.05,34,121,0.05,-0.03,-0.67,0.18,-0.02,-0.11,-0.66,45.4,79
4,3,2010-9,2010,9,0.18,58,-0.46,-0.46,-1.11,-0.46,9,219,-0.63,-0.58,-0.55,0.2,-0.06,-0.08,-0.63,40.2,75.6
4,3,2010-10,2010,10,4.13,47.8,1.57,1.57,4.72,1.57,0,533,2.07,1.76,1.64,1.08,0.59,0.19,-0.21,36.2,59.4
4,3,2010-11,2010,11,2.72,34.5,1.83,1.83,1.27,1.83,0,915,0.52,1.55,1.38,1.09,0.91,0.44,-0.12,22.8,46.1
4,3,2010-12,2010,12,6.49,32.9,2.85,2.85,3.62,2.85,0,995,1.35,1.23,1.8,1.69,1.67,1.02,0.38,24.6,41.2
4,3,2011-1,2011,1,0.76,32.2,1.84,1.84,-2.14,0.9,0,1017,-1.31,0.39,0.42,0.87,0.72,0.59,0.26,20.4,44
4,3,2011-2,2011,2,3.18,28.8,1.89,1.89,0.71,1.21,0,1014,0.31,-0.6,0.36,0.84,0.71,0.74,0.38,16.8,40.8
4,3,2011-3,2011,3,5.54,34.6,3.14,3.14,4.33,3.14,0,942,1.5,1.11,0.29,1.26,1.19,1.24,0.65,25.1,44
4,3,2011-4,2011,4,1.79,38.6,3.1,3.1,0.85,3.1,0,792,0.47,1.37,1.1,0.86,1.18,1.07,0.74,26.6,50.6
4,3,2011-5,2011,5,1.77,44,3.28,3.28,1.49,3.28,0,651,0.65,0.66,1.41,0.9,1.24,1.16,0.79,31.7,56.4
4,3,2011-6,2011,6,2.03,54.2,3.91,3.91,2.92,3.91,0,328,1.58,1.4,1.24,0.63,1.42,1.36,0.84,40.1,68.2
4,3,2011-7,2011,7,0.29,63,4.41,4.41,2.7,4.41,41,103,0,1.38,1.29,1.37,1.05,1.34,0.87,46.7,79.3
4,3,2011-8,2011,8,0.06,63.9,4.16,4.16,0.6,4.16,56,90,-0.96,-0.65,0.98,1.49,1,1.31,0.85,46.7,81.1
4,3,2011-9,2011,9,0.56,60.6,-0.02,3.71,-0.06,3.63,22,154,0.3,-0.25,-0.33,0.9,0.55,1.33,0.89,44.4,76.8
4,3,2011-10,2011,10,1.24,48.2,-0.06,3.29,-0.12,3.1,0,521,0.23,0.15,-0.12,0.77,1.21,0.98,0.76,34,62.4
4,3,2011-11,2011,11,0.8,35.5,-0.66,2.34,-1.83,1.39,0,885,-0.89,-0.66,-0.64,-0.14,0.95,0.74,0.74,23.4,47.5
4,3,2011-12,2011,12,0.12,30.1,-1.69,1,-3.29,-1.19,0,1082,-2.07,-1.79,-1.58,-1.81,-0.74,-0.3,0.48,16.7,43.5
4,3,2012-1,2012,1,2.7,33.8,-2.12,-2.12,-1.8,-2.12,0,967,0,-1,-1.31,-1.38,-0.78,-0.02,0.35,21.4,46.3
4,3,2012-2,2012,2,1.05,32,-2.9,-2.9,-3.01,-2.9,0,924,-0.97,-0.68,-1.48,-1.61,-1.33,-0.39,0.2,20.5,43.6
4,3,2012-3,2012,3,2.99,36.4,-2.77,-2.77,-0.49,-2.77,0,887,0.47,-0.39,-0.41,-1.3,-1.45,-0.88,0.3,25.4,47.3
4,3,2012-4,2012,4,1.58,43.4,-2.54,-2.54,-0.17,-2.54,0,648,0.27,0.44,-0.34,-1.24,-1.3,-0.87,0.17,30.3,56.6
4,3,2012-5,2012,5,0.35,51,-2.85,-2.85,-1.73,-2.85,0,434,-1.32,-0.62,-0.01,-1.27,-1.44,-1.22,0.08,35.6,66.4
4,3,2012-6,2012,6,0.6,57,-2.86,-2.86,-0.91,-2.86,11,251,-0.08,-1.11,-0.69,-0.65,-1.42,-1.58,0.13,41,73.1
4,3,2012-7,2012,7,0.22,65.6,-2.99,-2.99,-1.25,-2.99,79,61,-0.27,-0.3,-1.25,-0.8,-1.53,-1.57,0.12,48.4,82.8
4,3,2012-8,2012,8,0.39,67.3,-2.92,-2.92,-0.71,-2.92,111,40,0.39,0.01,-0.24,-0.12,-1.31,-1.47,0.15,49.8,84.8
4,3,2012-9,2012,9,0.09,61.5,-3.2,-3.2,-1.76,-3.2,30,135,-1.06,-0.52,-0.68,-1,-0.79,-1.55,0.14,44.2,78.8
4,3,2012-10,2012,10,0.86,49.8,-3.22,-3.22,-1.03,-3.22,0,471,-0.17,-0.67,-0.59,-1.34,-1,-1.63,-0.25,34.9,64.6
4,3,2012-11,2012,11,3.32,39.4,-2.67,-2.67,0.64,-2.35,0,768,0.82,0.52,0.29,0.1,-0.05,-1.08,-0.17,28,50.9
4,3,2012-12,2012,12,6.7,28,-1.23,-1.23,3.48,0.53,0,1147,1.41,1.42,1.27,1.13,0.77,0.19,-0.18,18.8,37.3
4,3,2013-1,2013,1,0.76,25.4,-1.81,-1.81,-2.12,-0.9,0,1228,-1.31,0.44,0.59,0.4,0.1,-0.24,-0.21,12.9,37.9
4,3,2013-2,2013,2,0.25,31.6,-2.47,-2.47,-2.53,-2.44,0,935,-1.98,-2.59,-0.26,-0.22,-0.3,-0.36,-0.53,19,44.1
4,3,2013-3,2013,3,0.82,40.3,-3.12,-3.12,-2.71,-3.12,0,766,-1.25,-3.09,-3.09,-0.43,-0.56,-0.76,-1.14,27.2,53.4
4,3,2013-4,2013,4,0.81,44.1,-3.29,-3.29,-1.49,-3.29,0,627,-0.68,-1.53,-2.56,-0.46,-0.62,-0.88,-1.24,30.3,57.8
4,3,2013-5,2013,5,1.26,50.3,-3.06,-3.06,-0.32,-3.06,0,456,0.11,-0.48,-1.26,-0.77,-0.64,-0.72,-1.35,36.2,64.4
4,3,2013-6,2013,6,0.69,60.3,-3.06,-3.06,-0.95,-3.06,28,169,0.07,-0.03,-0.52,-2.54,-0.54,-0.67,-1.55,44.4,76.3
4,3,2013-7,2013,7,0.6,68.6,-3.05,-3.05,-0.91,-3.05,136,24,0.85,0.35,0.18,-2.2,-0.43,-0.59,-1.54,51.5,85.6
4,3,2013-8,2013,8,0.58,63.3,-2.79,-2.79,-0.16,-2.79,47,100,0.81,0.93,0.5,-0.8,-0.65,-0.54,-1.49,46.5,80.1
4,3,2013-9,2013,9,0.69,56.6,-2.49,-2.49,0.02,-2.42,6,258,0.51,0.65,0.79,-0.05,-2.25,-0.41,-1.44,42.3,70.9
4,3,2013-10,2013,10,0.56,44.6,-2.56,-2.56,-0.96,-2.56,0,632,-0.56,-0.35,-0.14,-0.15,-1.95,-0.47,-1.49,29.4,59.8
4,3,2013-11,2013,11,0.63,39,-3.12,-3.12,-2.48,-3.12,0,780,-1.1,-1.36,-1.18,-0.82,-1.48,-1.06,-1.55,26.3,51.7
4,3,2013-12,2013,12,0.61,28.6,-3.77,-3.77,-2.93,-3.77,0,1128,-1.35,-1.59,-1.78,-1.49,-1.62,-3.09,-1.61,14.9,42.3
4,3,2014-1,2014,1,1.26,36.4,-4.63,-4.63,-3.72,-4.63,0,887,-0.81,-1.54,-1.76,-1.84,-1.58,-2.49,-1.73,23,49.8
4,3,2014-2,2014,2,3.53,36.3,-4.66,-4.66,-1.52,-4.66,0,804,0.46,-0.29,-0.92,-1.38,-1.25,-1.72,-1.28,25.7,46.8
4,3,2014-3,2014,3,2.68,38.9,-4.58,-4.58,-1.2,-4.58,0,809,0.31,0.42,-0.2,-1.21,-1.09,-1.22,-1.34,27.1,50.8
4,3,2014-4,2014,4,1.06,44.1,-4.48,-4.48,-1.11,-4.48,0,627,-0.32,0.07,0.22,-1.11,-1.17,-1.11,-1.38,30.2,58
4,3,2014-5,2014,5,1.14,51.2,-4.24,-4.24,-0.66,-4.24,0,428,-0.04,-0.36,-0.03,-0.85,-1.25,-1.16,-1.31,36.7,65.7
4,3,2014-6,2014,6,0.18,59.8,-4.46,-4.46,-1.98,-4.46,24,180,-0.99,-0.67,-0.81,-0.5,-1.37,-1.27,-1.38,43.6,75.9
4,3,2014-7,2014,7,0.68,69.2,-4.44,-4.44,-1.31,-4.44,150,20,1.02,-0.23,-0.31,0.08,-1.18,-1.23,-1.34,53.1,85.3
4,3,2014-8,2014,8,1,63.6,-3.74,-3.74,0.71,-3.41,51,95,1.51,1.51,0.49,0.13,-0.73,-1.12,-1.27,48.4,78.9
4,3,2014-9,2014,9,0.71,59.3,-3.4,-3.4,-0.12,-3.06,15,186,0.54,1.1,1.24,0.03,-0.2,-1.08,-1.15,44.3,74.4
4,3,2014-10,2014,10,0.72,51,-3.51,-3.51,-1.37,-3.51,0,434,-0.34,-0.18,0.33,-0.12,0.16,-1.04,-1.14,36,66
4,3,2014-11,2014,11,1.55,39.9,-3.64,-3.64,-1.49,-3.64,0,753,-0.21,-0.51,-0.39,-0.21,-0.26,-0.9,-1.42,28,51.8
4,3,2014-12,2014,12,3.94,33.8,-3.17,-3.17,0.29,-3,0,967,0.56,0.2,0.02,0.35,-0.02,-0.24,-2.01,25.6,41.9
4,3,2015-1,2015,1,0.16,36.9,-4.15,-4.15,-3.92,-4.15,0,871,-3.09,-0.48,-0.64,-0.56,-0.65,-0.55,-1.95,25.3,48.5
4,3,2015-2,2015,2,2.73,40.4,-4.3,-4.3,-1.73,-4.3,0,689,0.11,-1.07,-0.49,-0.72,-0.64,-0.68,-1.5,28.4,52.4
4,3,2015-3,2015,3,0.47,43.3,-5.18,-5.18,-3.95,-5.18,0,673,-1.99,-0.8,-1.77,-1.13,-0.89,-1.11,-1.55,29.4,57.2
4,3,2015-4,2015,4,1.06,42.7,-5,-5,-1.07,-5,0,669,-0.32,-1.68,-0.91,-1.07,-0.99,-1.06,-1.49,28.2,57.2
4,3,2015-5,2015,5,2.82,49.5,0.69,-3.79,2.07,-2.96,0,481,1.53,0.85,-0.28,-0.63,-0.79,-0.73,-1.32,37.1,61.8
4,3,2015-6,2015,6,0.89,63.4,0.47,-3.55,-0.45,-2.85,61,109,0.37,1.34,0.79,-0.99,-0.77,-0.56,-1.3,47.8,79
4,3,2015-7,2015,7,1.59,64,0.98,-2.63,1.69,-1.27,55,86,2.43,1.51,1.98,0.17,-0.43,-0.38,-1.18,49.3,78.7
4,3,2015-8,2015,8,0.16,65,0.79,-2.44,-0.26,-1.18,71,71,-0.37,1.58,1.21,0.22,-0.35,-0.53,-1.26,48.5,81.5
4,3,2015-9,2015,9,0.3,59.4,0.41,-2.49,-0.9,-1.53,15,183,-0.25,-0.56,0.95,1.05,-0.73,-0.59,-1.3,43.4,75.3
4,3,2015-10,2015,10,1.28,51.8,0.21,-2.4,-0.48,-1.57,0,409,0.27,-0.04,-0.22,1.37,0.05,-0.49,-1.16,38.3,65.3
4,3,2015-11,2015,11,2.5,32.6,0.33,-2.01,0.42,-1.03,0,972,0.4,0.34,0.2,0.63,0.16,-0.35,-0.9,21.2,43.9
4,3,2015-12,2015,12,4.24,28.8,0.65,-1.44,1.07,-0.15,0,1122,0.66,0.58,0.55,0.75,0.94,-0.29,-0.49,19.8,37.9
4,3,2016-1,2016,1,4.65,30.3,1.3,-0.58,2.15,1.27,0,1076,0.67,0.74,0.71,0.6,1.06,0.46,-0.08,21.7,39
4,3,2016-2,2016,2,1.11,37.8,0.42,-1.27,-2.24,-0.12,0,762,-0.91,0.01,0.27,0.21,0.41,0.19,-0.34,25.1,50.5
4,3,2016-3,2016,3,3.37,39,0.65,-0.86,0.83,0.44,0,806,0.66,-0.2,0.21,0.39,0.53,0.67,-0.27,28.3,49.8
4,3,2016-4,2016,4,2.13,45.4,0.72,-0.64,0.4,0.66,0,588,0.77,0.79,0.01,0.49,0.41,0.81,-0.14,32.6,58.2
4,3,2016-5,2016,5,1.92,49.5,1.01,1.01,1.1,1.01,0,481,0.79,0.95,0.92,0.58,0.53,0.68,-0.04,36.8,62.2
4,3,2016-6,2016,6,0.34,60.7,-0.22,0.68,-0.67,0.08,31,160,-0.58,0.24,0.57,0.33,0.48,0.6,-0.01,44.9,76.5
4,3,2016-7,2016,7,0.1,65.6,-0.53,-0.53,-1,-0.53,79,61,-0.91,-1.03,0.02,-0.01,0.46,0.38,-0.08,48.6,82.6
4,3,2016-8,2016,8,0.06,66,-0.94,-0.94,-1.37,-0.94,88,57,-0.96,-1.5,-1.31,0.54,0.4,0.36,-0.18,48.7,83.4
4,3,2016-9,2016,9,0.14,57.3,-1.3,-1.3,-1.37,-1.3,7,238,-0.8,-1.3,-1.64,-0.01,0.14,0.33,-0.24,41,73.6
4,3,2016-10,2016,10,4.39,46.9,1.74,1.74,5.21,1.74,0,561,2.19,1.87,1.65,1.32,0.61,0.78,0.18,35,58.8
4,3,2016-11,2016,11,1.2,39.5,1.24,1.24,-0.95,0.7,0,765,-0.5,1.1,0.91,0.43,0.85,0.61,0.15,27.7,51.3
4,3,2016-12,2016,12,4,29.9,1.43,1.43,0.95,1.29,0,1088,0.58,0.11,0.96,0.7,0.81,0.61,0.15,19.1,40.6
4,3,2017-1,2017,1,10.56,26.4,4.16,4.16,8.62,4.16,0,1197,1.94,1.69,1.47,1.82,1.74,1.59,1.36,17.7,35.1
4,3,2017-2,2017,2,8.16,32.7,5.78,5.78,6.15,5.78,0,904,1.9,2.43,2.27,2.48,2.37,2.43,1.76,24.2,41.3
4,3,2017-3,2017,3,2.7,39.5,5.15,5.15,-0.12,5.05,0,791,0.32,1.59,2.22,2.3,2.17,2.21,2.01,27.9,51.1
4,3,2017-4,2017,4,3.79,40.9,5.83,5.83,3.64,5.83,0,723,1.89,1.12,1.97,2.1,2.33,2.28,2.24,29.2,52.6
4,3,2017-5,2017,5,0.77,51.3,-0.35,4.88,-1.06,4.43,0,425,-0.55,1.24,0.87,2.21,2.33,2.26,2.04,37.1,65.4
4,3,2017-6,2017,6,0.49,60.2,-0.69,4.01,-1.11,3.1,27,171,-0.27,-0.74,0.95,2.28,2.28,2.17,1.97,44.9,75.4
4,3,2017-7,2017,7,0.14,68.1,-1.23,2.98,-1.84,1.38,125,29,-0.66,-0.63,-0.95,1.64,1.92,2.16,1.85,51.3,85
4,3,2017-8,2017,8,1,67.3,-0.94,2.84,0.49,1.42,111,40,1.51,0.88,0.25,0.83,2.14,2.24,1.9,51.5,83.1
4,3,2017-9,2017,9,0.88,56.3,-0.7,2.69,0.43,1.42,5,266,0.78,1.25,0.92,1.15,2.27,2.27,1.93,41.7,70.8
4,3,2017-10,2017,10,0.5,46.7,-1.06,1.98,-1.29,0.3,0,567,-0.65,-0.22,0.29,-0.52,1.57,1.91,1.89,30.9,62.5
4,3,2017-11,2017,11,3.97,40.6,-0.51,2.21,1.31,0.98,0,732,1.11,0.65,0.76,0.73,0.99,2.3,1.97,30.6,50.5
4,3,2017-12,2017,12,0.41,33.6,-1.38,1.07,-2.75,-0.93,0,973,-1.59,-0.17,-0.42,-0.18,0.24,1.92,1.8,20.8,46.3
4,3,2018-1,2018,1,2.23,36.2,-1.87,-1.87,-1.9,-1.87,0,893,-0.21,-1.09,-0.37,-0.31,-0.57,0.88,1.63,26.3,46.2
4,3,2018-2,2018,2,0.68,30.8,-2.58,-2.58,-2.7,-2.58,0,958,-1.34,-1.06,-1.72,-1,-0.96,-0.47,1.42,17.7,43.9
4,3,2018-3,2018,3,4.99,33.8,1.09,-1.22,3.26,0.23,0,967,1.31,0.24,-0.09,-0.41,-0.27,-0.01,1.61,22.7,44.8
4,3,2018-4,2018,4,2.64,43.1,1.48,-0.59,1.53,1.44,0,657,1.16,1.45,0.53,-0.03,0.01,-0.19,1.63,30.2,56.1
4,3,2018-5,2018,5,2.2,51.3,1.79,1.79,1.36,1.79,0,425,1.03,1.38,1.59,-0.2,0.04,0.04,1.67,38.5,64.1
4,3,2018-6,2018,6,0.23,59.4,-0.27,1.33,-0.81,0.87,21,189,-0.85,0.39,0.96,0.22,-0.11,0.02,1.63,43.2,75.6
4,3,2018-7,2018,7,0.5,69.2,-0.3,1.14,-0.17,0.53,150,20,0.62,-0.45,0.49,0.62,0.05,0.08,1.68,52.7,85.6
